Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS state,Population state,FIPS county,Population county
2023-07-19,Nebraska,Lincoln,0,0,0,0,0,31000,1961504.0,31109,322608.0
2023-07-19,California,Huntington Beach,0,0,0,0,1,06000,39538223.0,06059,3186989.0
2023-07-13,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-07-13,Washington D.C.,Washington,1,0,0,0,1,11000,689545.0,11001,689545.0
2023-07-11,Virginia,Gloucester,0,0,0,0,4,51000,8631393.0,51073,38711.0
2023-07-10,Maryland,Capitol Heights,0,0,0,0,1,24000,6177224.0,24033,967201.0
2023-07-05,Washington D.C.,Washington,1,0,0,0,1,11000,689545.0,11001,689545.0
2023-07-02,New York,Albany,0,0,0,0,1,36000,20201249.0,36001,314848.0
2023-06-23,New Mexico,Albuquerque,0,1,0,0,1,35000,2117522.0,35001,676444.0
2023-06-16,Massachusetts,Boston,0,0,0,0,1,25000,7029917.0,25025,797936.0
2023-06-15,Louisiana,Shreveport,0,0,0,0,1,22000,4657757.0,22017,237848.0
2023-06-12,New York,Freeport,0,0,0,0,1,36000,20201249.0,36059,1395774.0
2023-06-09,Washington D.C.,Washington,0,1,0,0,0,11000,689545.0,11001,689545.0
2023-06-08,Pennsylvania,Uniontown,0,0,0,0,0,42000,13002700.0,42051,128804.0
2023-06-07,Texas,San Antonio,0,0,0,0,2,48000,29145505.0,48029,2009324.0
2023-06-07,Wisconsin,Milwaukee,0,0,0,0,0,55000,5893718.0,55079,939489.0
2023-06-06,Virginia,Richmond,2,5,0,0,1,51000,8631393.0,51760,226610.0
2023-06-06,Pennsylvania,Philadelphia,0,0,0,0,1,42000,13002700.0,42101,1603797.0
2023-06-05,Utah,Salt Lake City,0,0,0,0,2,49000,3271616.0,49035,1185238.0
2023-06-05,Michigan,Warren,0,0,0,0,1,26000,10077331.0,26099,881217.0
2023-06-02,Wisconsin,Madison,0,0,0,0,1,55000,5893718.0,55025,561504.0
2023-06-02,California,San Mateo,0,0,0,0,2,06000,39538223.0,06081,764442.0
2023-06-02,New York,Staten Island,0,0,0,0,1,36000,20201249.0,36085,495747.0
2023-06-01,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-06-01,Michigan,Bridgeport,0,0,0,0,1,26000,10077331.0,26145,190124.0
2023-05-31,California,Menifee,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2023-05-31,Virginia,Richmond,0,0,0,0,1,51000,8631393.0,51760,226610.0
2023-05-31,Michigan,Harper Woods,0,0,0,0,1,26000,10077331.0,26163,1793561.0
2023-05-31,Indiana,Columbia City,0,0,0,0,0,18000,6785528.0,18183,34191.0
2023-05-26,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-05-26,California,Moreno Valley,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2023-05-26,Texas,Houston,0,0,0,0,2,48000,29145505.0,48201,4731145.0
2023-05-25,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-05-25,Arizona,Tucson,0,0,0,0,1,04000,7151502.0,04019,1043433.0
2023-05-25,Hawaii,Kapolei,0,0,0,0,1,15000,1455271.0,15003,1016508.0
2023-05-24,Texas,Dallas,0,0,0,0,1,48000,29145505.0,48113,2613539.0
2023-05-24,North Carolina,Greenville,0,1,0,0,3,37000,10439388.0,37147,170243.0
2023-05-24,Utah,American Fork,0,0,0,0,1,49000,3271616.0,49049,659399.0
2023-05-24,Pennsylvania,Pittsburgh,1,0,0,0,1,42000,13002700.0,42003,1250578.0
2023-05-23,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-05-23,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-05-22,Ohio,Columbus,0,0,0,0,2,39000,11799448.0,39049,1323807.0
2023-05-22,Missouri,Kansas City,0,0,0,0,0,29000,6154913.0,29095,717204.0
2023-05-22,Michigan,Ypsilanti,0,0,0,0,2,26000,10077331.0,26161,372258.0
2023-05-22,Utah,Salt Lake City (Kearns),0,0,0,0,0,49000,3271616.0,49035,1185238.0
2023-05-22,California,San Diego,0,0,0,0,0,06000,39538223.0,06073,3298634.0
2023-05-22,Massachusetts,Danvers,0,0,0,0,0,25000,7029917.0,25009,809829.0
2023-05-19,Louisiana,Garyville,0,0,0,0,3,22000,4657757.0,22095,42477.0
2023-05-19,Virginia,Fredericksburg,0,0,0,0,1,51000,8631393.0,51179,156927.0
2023-05-19,Alabama,Harvest,0,0,0,0,0,01000,5024279.0,01089,388153.0
2023-05-19,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-05-18,Florida,Saint Petersburg,0,0,0,0,2,12000,21538187.0,12103,959107.0
2023-05-18,New York,Clarence,0,0,0,0,0,36000,20201249.0,36029,954236.0
2023-05-18,Virginia,Norfolk,0,0,0,0,1,51000,8631393.0,51710,238005.0
2023-05-18,Maryland,Cheltenham,0,0,0,0,1,24000,6177224.0,24033,967201.0
2023-05-18,Illinois,Pleasant Hill,0,0,0,0,1,17000,12812508.0,17149,14739.0
2023-05-18,Georgia,Marietta,0,0,0,0,1,13000,10711908.0,13067,766149.0
2023-05-17,Texas,El Paso,0,0,0,0,1,48000,29145505.0,48141,865657.0
2023-05-17,Illinois,El Paso,0,0,0,0,0,17000,12812508.0,17203,38467.0
2023-05-17,California,San Jose,0,0,0,0,1,06000,39538223.0,06085,1936259.0
2023-05-17,Nevada,North Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-05-17,Louisiana,Shreveport,0,0,0,0,1,22000,4657757.0,22017,237848.0
2023-05-17,Washington D.C.,Washington,1,0,0,0,0,11000,689545.0,11001,689545.0
2023-05-16,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-05-16,Texas,Corpus Christi,0,0,0,0,2,48000,29145505.0,48355,353178.0
2023-05-16,Virginia,Glen Allen,0,0,0,0,0,51000,8631393.0,51087,334389.0
2023-05-16,Mississippi,New Augusta,0,0,0,0,0,28000,2961279.0,28111,11511.0
2023-05-16,Nebraska,Omaha,0,0,0,0,1,31000,1961504.0,31055,584526.0
2023-05-16,New Jersey,Paterson,0,0,0,0,1,34000,9288994.0,34031,524118.0
2023-05-15,Indiana,Indianapolis,0,0,0,0,2,18000,6785528.0,18097,977203.0
2023-05-15,Oklahoma,Oklahoma City,0,0,0,0,1,40000,3959353.0,40109,796292.0
2023-05-12,Ohio,Dayton,0,0,0,0,1,39000,11799448.0,39113,537309.0
2023-05-12,South Carolina,Bennettsville,0,0,0,0,0,45000,5118425.0,45069,26667.0
2023-05-12,Nebraska,Chadron,0,0,0,0,1,31000,1961504.0,31045,8199.0
2023-05-12,Georgia,Loganville,0,0,0,0,2,13000,10711908.0,13297,96673.0
2023-05-12,Tennessee,Lenoir City,1,0,0,0,0,47000,6910840.0,47105,54886.0
2023-05-12,Kentucky,Waddy,0,0,0,0,1,21000,4505836.0,21211,48065.0
2023-05-12,Washington,Toppenish,0,0,0,0,1,53000,7705281.0,53077,256728.0
2023-05-12,Alabama,Cordova,0,0,0,0,0,01000,5024279.0,01127,65342.0
2023-05-11,Texas,Odessa,0,0,0,0,1,48000,29145505.0,48135,165171.0
2023-05-11,Pennsylvania,Reading,0,0,0,0,1,42000,13002700.0,42011,428849.0
2023-05-11,Utah,Tooele,0,0,0,0,0,49000,3271616.0,49045,72698.0
2023-05-10,Illinois,Richton Park,0,0,0,0,1,17000,12812508.0,17031,5275541.0
2023-05-10,Illinois,Glen Ellyn,0,0,0,0,1,17000,12812508.0,17043,932877.0
2023-05-10,Virginia,Gretna,0,0,0,0,1,51000,8631393.0,51143,60501.0
2023-05-10,Texas,Amarillo,0,0,0,0,1,48000,29145505.0,48375,118525.0
2023-05-10,Michigan,Grand Rapids,0,0,0,0,0,26000,10077331.0,26081,657974.0
2023-05-10,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-05-09,Alabama,Oakman,0,0,0,0,2,01000,5024279.0,01127,65342.0
2023-05-09,Virginia,Chesterfield,0,0,0,0,1,51000,8631393.0,51041,364548.0
2023-05-09,Florida,Deltona,0,0,0,0,1,12000,21538187.0,12127,553543.0
2023-05-09,Arizona,Peoria,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-05-09,Pennsylvania,Philadelphia,0,0,0,0,2,42000,13002700.0,42101,1603797.0
2023-05-09,Ohio,Warren (Champion),0,0,0,0,0,39000,11799448.0,39155,201977.0
2023-05-08,Texas,Lubbock,0,0,0,0,0,48000,29145505.0,48303,310639.0
2023-05-08,North Carolina,Indian Trail,0,0,0,0,0,37000,10439388.0,37179,238267.0
2023-05-08,South Carolina,Summerville,0,0,0,0,1,45000,5118425.0,45035,161540.0
2023-05-08,Mississippi,Bay Saint Louis,0,0,0,0,1,28000,2961279.0,28045,46053.0
2023-05-08,New Hampshire,New Ipswich,0,0,0,0,0,33000,1377529.0,33011,422937.0
2023-05-08,Nevada,Las Vegas,0,1,0,0,2,32000,3104614.0,32003,2265461.0
2023-05-08,Pennsylvania,Philadelphia,0,0,0,0,0,42000,13002700.0,42101,1603797.0
2023-05-05,Texas,Irving,0,0,0,0,2,48000,29145505.0,48113,2613539.0
2023-05-05,Texas,Bullard,0,0,0,0,1,48000,29145505.0,48423,233479.0
2023-05-04,Mississippi,Bay Saint Louis,0,0,0,0,1,28000,2961279.0,28045,46053.0
2023-05-04,North Carolina,Wilmington,0,0,0,0,1,37000,10439388.0,37129,225702.0
2023-05-04,Nevada,Las Vegas,0,0,0,0,0,32000,3104614.0,32003,2265461.0
2023-05-04,Wisconsin,Kenosha,0,0,0,0,1,55000,5893718.0,55059,169151.0
2023-05-04,Texas,Sugar Land,0,0,0,0,1,48000,29145505.0,48157,822779.0
2023-05-03,Minnesota,Mankato,0,0,0,0,1,27000,5706494.0,27013,69112.0
2023-05-03,Michigan,Muskegon,0,0,0,0,1,26000,10077331.0,26121,175824.0
2023-05-03,Michigan,Grand Rapids,0,0,0,0,0,26000,10077331.0,26081,657974.0
2023-05-03,Kansas,Lawrence,0,0,0,0,1,20000,2937880.0,20045,118785.0
2023-05-03,North Carolina,Winston Salem (Winston-salem),0,0,0,0,0,37000,10439388.0,37067,382590.0
2023-05-03,Florida,Gainesville,0,0,0,0,0,12000,21538187.0,12001,278468.0
2023-05-02,Virginia,Waynesboro,0,0,0,0,0,51000,8631393.0,51820,22196.0
2023-05-02,Virginia,Woodbridge,0,0,0,0,1,51000,8631393.0,51153,482204.0
2023-05-02,Minnesota,Saint Paul,0,0,0,1,0,27000,5706494.0,27123,552352.0
2023-05-02,South Carolina,Charleston,0,0,0,0,1,45000,5118425.0,45019,408235.0
2023-05-02,Indiana,Gary,0,0,0,0,1,18000,6785528.0,18089,498700.0
2023-05-02,Ohio,Cleveland (Pepper Pike),0,0,0,0,1,39000,11799448.0,39035,1264817.0
2023-05-02,Kentucky,Louisville (Shively),0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-05-01,Maryland,Oxon Hill,0,0,0,0,3,24000,6177224.0,24033,967201.0
2023-05-01,Indiana,Fort Wayne,0,0,0,0,0,18000,6785528.0,18003,385410.0
2023-05-01,Pennsylvania,Mc Kees Rocks (Mckees Rocks),0,0,0,0,0,42000,13002700.0,42003,1250578.0
2023-05-01,Michigan,Flint,0,1,0,0,1,26000,10077331.0,26049,406211.0
2023-04-29,Virginia,Springfield,0,0,0,0,2,51000,8631393.0,51059,1150309.0
2023-04-29,Florida,Tallahassee,0,1,0,0,1,12000,21538187.0,12073,292198.0
2023-04-28,Colorado,Colorado Springs,0,0,0,0,1,08000,5773714.0,08041,730395.0
2023-04-28,Tennessee,Knoxville,0,1,0,0,1,47000,6910840.0,47093,478971.0
2023-04-28,South Carolina,Swansea,0,0,0,0,0,45000,5118425.0,45063,293991.0
2023-04-28,Texas,Houston,0,0,0,0,2,48000,29145505.0,48201,4731145.0
2023-04-28,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-04-28,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-04-27,Virginia,Richmond,0,2,0,0,1,51000,8631393.0,51760,226610.0
2023-04-27,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-04-27,New York,Lake Katrine,0,0,0,0,1,36000,20201249.0,36111,181851.0
2023-04-27,North Carolina,Reidsville,0,0,0,0,0,37000,10439388.0,37157,91096.0
2023-04-27,Connecticut,Waterbury,0,0,0,0,1,09000,3605944.0,09009,864835.0
2023-04-26,Missouri,Blue Springs,0,0,0,0,1,29000,6154913.0,29095,717204.0
2023-04-26,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-04-26,Pennsylvania,Scranton,0,0,0,0,1,42000,13002700.0,42069,215896.0
2023-04-26,Pennsylvania,Reading,0,0,0,0,1,42000,13002700.0,42011,428849.0
2023-04-26,California,Martinez,0,0,0,0,1,06000,39538223.0,06013,1165927.0
2023-04-26,Florida,Panama City,0,0,0,0,1,12000,21538187.0,12005,175216.0
2023-04-26,Arkansas,Maumelle,0,0,0,0,1,05000,3011524.0,05119,399125.0
2023-04-26,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-04-26,New Mexico,Santa Fe,0,0,0,0,0,35000,2117522.0,35049,154823.0
2023-04-26,Wisconsin,Madison,0,0,0,0,1,55000,5893718.0,55025,561504.0
2023-04-25,New York,Buffalo,0,0,0,0,1,36000,20201249.0,36029,954236.0
2023-04-25,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-04-25,Virginia,Marion,0,0,0,0,1,51000,8631393.0,51173,29800.0
2023-04-25,Florida,Fort Lauderdale (Lauderdale Lakes),0,0,0,0,1,12000,21538187.0,12086,2701767.0
2023-04-25,Colorado,Boulder,0,0,0,0,0,08000,5773714.0,08013,330758.0
2023-04-25,Georgia,Lilburn,0,0,0,0,0,13000,10711908.0,13135,957062.0
2023-04-25,North Carolina,Wilmington,0,0,0,0,1,37000,10439388.0,37129,225702.0
2023-04-24,Virginia,Oak Hall,0,0,0,0,1,51000,8631393.0,51001,33413.0
2023-04-24,Illinois,Belleville,0,0,0,0,1,17000,12812508.0,17163,257400.0
2023-04-24,Illinois,Dixon,0,0,0,0,1,17000,12812508.0,17103,34145.0
2023-04-24,Indiana,Greentown,0,0,0,0,1,18000,6785528.0,18067,83658.0
2023-04-24,Indiana,Muncie,0,0,0,0,0,18000,6785528.0,18035,111903.0
2023-04-24,Oklahoma,Oklahoma City (Midwest City),1,0,0,0,1,40000,3959353.0,40109,796292.0
2023-04-24,Texas,Roscoe,1,0,0,0,0,48000,29145505.0,48353,14738.0
2023-04-24,Texas,Port Arthur,0,0,0,0,1,48000,29145505.0,48245,256526.0
2023-04-24,Wisconsin,Superior,0,0,0,0,0,55000,5893718.0,55031,44295.0
2023-04-24,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-04-24,Florida,Tavares,0,0,0,0,1,12000,21538187.0,12069,383956.0
2023-04-24,California,Morgan Hill,0,0,0,0,1,06000,39538223.0,06085,1936259.0
2023-04-24,Michigan,Grand Rapids (Walker),0,0,0,0,0,26000,10077331.0,26081,657974.0
2023-04-23,Minnesota,Minneapolis,0,0,0,0,1,27000,5706494.0,27053,1281565.0
2023-04-21,Pennsylvania,Philadelphia,0,1,0,0,0,42000,13002700.0,42101,1603797.0
2023-04-21,California,San Jose,0,0,0,0,1,06000,39538223.0,06085,1936259.0
2023-04-21,Texas,Tyler,0,0,0,0,1,48000,29145505.0,48423,233479.0
2023-04-21,New York,Mount Vernon,0,0,0,0,1,36000,20201249.0,36119,1004457.0
2023-04-20,Arizona,Mesa,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-04-20,Pennsylvania,York,0,0,0,0,1,42000,13002700.0,42133,456438.0
2023-04-20,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-04-19,New Mexico,Albuquerque,0,0,0,0,1,35000,2117522.0,35001,676444.0
2023-04-19,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-04-19,Michigan,Detroit,0,0,0,0,1,26000,10077331.0,26163,1793561.0
2023-04-19,Missouri,Grandview,0,0,0,0,1,29000,6154913.0,29095,717204.0
2023-04-19,Florida,Sebastian,0,0,0,0,1,12000,21538187.0,12061,159788.0
2023-04-19,Florida,Panama City,0,0,0,0,1,12000,21538187.0,12005,175216.0
2023-04-19,Florida,Avon Park,0,0,0,0,1,12000,21538187.0,12055,101235.0
2023-04-18,Florida,Boynton Beach,0,0,0,0,1,12000,21538187.0,12099,1492191.0
2023-04-18,California,Indio,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2023-04-18,Florida,Saint Petersburg,0,0,0,0,1,12000,21538187.0,12103,959107.0
2023-04-17,Utah,Salt Lake City,0,0,0,0,0,49000,3271616.0,49035,1185238.0
2023-04-17,West Virginia,Ripley,0,0,0,0,1,54000,1793716.0,54035,27791.0
2023-04-16,California,Lemoore,0,0,0,0,1,06000,39538223.0,06031,152486.0
2023-04-15,Pennsylvania,Bethlehem,0,0,0,0,4,42000,13002700.0,42095,312951.0
2023-04-15,Maryland,Bowie,0,0,0,0,0,24000,6177224.0,24033,967201.0
2023-04-15,Pennsylvania,Lincoln University,0,2,0,0,0,42000,13002700.0,42029,534413.0
2023-04-14,Illinois,Dunlap,0,0,0,0,1,17000,12812508.0,17143,181830.0
2023-04-14,Tennessee,Harrison,0,0,0,0,1,47000,6910840.0,47065,366207.0
2023-04-14,Georgia,Oxford,0,0,0,0,0,13000,10711908.0,13217,112483.0
2023-04-14,Mississippi,Jackson,0,0,0,0,1,28000,2961279.0,28049,227742.0
2023-04-14,Iowa,Ames,0,0,0,0,1,19000,3190369.0,19169,98537.0
2023-04-14,North Carolina,Elizabeth City,0,0,0,0,0,37000,10439388.0,37139,40568.0
2023-04-13,Tennessee,Crossville,0,0,0,0,1,47000,6910840.0,47035,61145.0
2023-04-13,Georgia,Atlanta (Dunwoody),0,0,0,0,1,13000,10711908.0,13089,764382.0
2023-04-13,Wisconsin,Manitowoc,0,0,0,0,2,55000,5893718.0,55071,81359.0
2023-04-13,New Mexico,Albuquerque,0,0,0,0,1,35000,2117522.0,35001,676444.0
2023-04-13,Oklahoma,Tulsa,0,0,0,0,0,40000,3959353.0,40143,669279.0
2023-04-13,Maryland,Odenton,0,0,0,0,1,24000,6177224.0,24003,588261.0
2023-04-13,New Hampshire,Portsmouth,0,0,0,0,1,33000,1377529.0,33015,314176.0
2023-04-12,Mississippi,Jackson,0,0,0,0,0,28000,2961279.0,28049,227742.0
2023-04-12,Texas,Arlington,0,0,0,0,1,48000,29145505.0,48439,2110640.0
2023-04-12,North Carolina,Winston Salem (Winston-salem),0,0,0,0,1,37000,10439388.0,37067,382590.0
2023-04-12,Iowa,Waterloo,0,0,0,0,1,19000,3190369.0,19013,131144.0
2023-04-11,Illinois,Antioch,0,0,0,0,1,17000,12812508.0,17097,714342.0
2023-04-11,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-04-11,Indiana,East Chicago,0,0,0,0,1,18000,6785528.0,18089,498700.0
2023-04-11,Florida,Tallahassee,0,0,0,0,1,12000,21538187.0,12073,292198.0
2023-04-11,Pennsylvania,Pittsburgh,0,0,0,0,1,42000,13002700.0,42003,1250578.0
2023-04-11,Georgia,Tyrone,0,0,0,0,1,13000,10711908.0,13113,119194.0
2023-04-11,Indiana,South Bend,0,0,0,0,1,18000,6785528.0,18141,272912.0
2023-04-11,Washington,Vancouver,0,0,0,0,1,53000,7705281.0,53011,503311.0
2023-04-10,Texas,Texarkana,0,0,0,0,0,48000,29145505.0,48037,92893.0
2023-04-10,Missouri,Springfield,0,0,0,0,1,29000,6154913.0,29077,298915.0
2023-04-10,Alaska,Anchorage,0,0,0,0,1,02000,733391.0,02020,291247.0
2023-04-10,Kentucky,Louisville,1,1,0,0,1,21000,4505836.0,21111,782969.0
2023-04-07,Nebraska,Hildreth,0,0,0,0,1,31000,1961504.0,31061,2889.0
2023-04-07,Arizona,Laveen,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-04-07,North Carolina,Greenville,0,1,0,0,1,37000,10439388.0,37147,170243.0
2023-04-06,North Carolina,Elizabeth City,0,0,0,0,1,37000,10439388.0,37139,40568.0
2023-04-06,North Carolina,Winterville,0,1,0,0,1,37000,10439388.0,37147,170243.0
2023-04-06,Florida,West Palm Beach,0,0,0,0,1,12000,21538187.0,12099,1492191.0
2023-04-06,Illinois,Chicago,0,2,0,0,0,17000,12812508.0,17031,5275541.0
2023-04-05,South Carolina,Summerville,0,0,0,0,2,45000,5118425.0,45035,161540.0
2023-04-05,North Carolina,Durham,0,0,0,0,0,37000,10439388.0,37063,324833.0
2023-04-05,Maryland,Hagerstown,0,0,0,0,0,24000,6177224.0,24043,154705.0
2023-04-04,North Carolina,Winston Salem (Winston-salem),0,0,0,0,2,37000,10439388.0,37067,382590.0
2023-04-04,Alabama,Mobile,0,0,0,0,0,01000,5024279.0,01097,414809.0
2023-04-04,South Carolina,Columbia,0,0,0,0,1,45000,5118425.0,45079,416147.0
2023-04-04,South Carolina,Summerville,0,0,0,0,1,45000,5118425.0,45035,161540.0
2023-04-04,Arkansas,Arkadelphia,0,0,0,0,0,05000,3011524.0,05019,21446.0
2023-04-04,Illinois,Highland Park,0,0,0,0,1,17000,12812508.0,17097,714342.0
2023-04-04,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-04-04,South Carolina,Greenville,0,0,0,0,0,45000,5118425.0,45045,525534.0
2023-04-04,Florida,Daytona Beach,0,1,0,0,0,12000,21538187.0,12127,553543.0
2023-04-03,Ohio,Chesterland,0,0,0,0,1,39000,11799448.0,39055,95397.0
2023-04-03,Massachusetts,Lowell,0,0,0,0,1,25000,7029917.0,25017,1632002.0
2023-04-02,North Carolina,Chapel Hill,0,1,0,0,1,37000,10439388.0,37135,148696.0
2023-03-31,Virginia,Manassas,0,0,0,0,1,51000,8631393.0,51683,42772.0
2023-03-31,North Carolina,Concord,0,0,0,0,0,37000,10439388.0,37025,225804.0
2023-03-31,Texas,Lumberton,0,0,0,0,0,48000,29145505.0,48199,56231.0
2023-03-31,South Carolina,Lexington,0,0,0,0,0,45000,5118425.0,45063,293991.0
2023-03-31,Florida,Tallahassee,0,0,0,0,1,12000,21538187.0,12073,292198.0
2023-03-31,North Carolina,Orrum,0,0,0,0,0,37000,10439388.0,37155,116530.0
2023-03-30,Texas,Spring,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-03-30,North Carolina,Winston Salem (Winston-salem),0,0,0,1,0,37000,10439388.0,37067,382590.0
2023-03-30,Florida,Tallahassee,0,0,0,0,1,12000,21538187.0,12073,292198.0
2023-03-30,Florida,Daytona Beach,0,0,0,0,1,12000,21538187.0,12127,553543.0
2023-03-30,Indiana,Hammond,0,0,0,0,0,18000,6785528.0,18089,498700.0
2023-03-30,Arizona,Tucson,0,0,0,0,1,04000,7151502.0,04019,1043433.0
2023-03-30,Louisiana,Shreveport,0,0,0,0,1,22000,4657757.0,22017,237848.0
2023-03-29,Arkansas,Dardanelle,0,0,0,0,1,05000,3011524.0,05149,20263.0
2023-03-29,Virginia,Virginia Beach,0,0,0,0,1,51000,8631393.0,51810,459470.0
2023-03-29,Virginia,Pilgrims Knob,0,0,0,0,1,51000,8631393.0,51027,20355.0
2023-03-29,Florida,Orange Park,0,0,0,0,2,12000,21538187.0,12019,218245.0
2023-03-29,Georgia,Douglasville,0,0,1,0,0,13000,10711908.0,13097,144237.0
2023-03-29,South Carolina,Winnsboro,0,0,0,0,0,45000,5118425.0,45039,20948.0
2023-03-29,Oklahoma,Tulsa,0,0,0,0,1,40000,3959353.0,40143,669279.0
2023-03-29,Ohio,Toledo,0,0,0,0,1,39000,11799448.0,39095,431279.0
2023-03-28,Louisiana,Lafayette,0,0,0,0,0,22000,4657757.0,22055,241753.0
2023-03-28,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-03-28,Georgia,Harlem,0,0,0,0,1,13000,10711908.0,13073,156010.0
2023-03-28,Florida,Haines City,0,0,0,0,1,12000,21538187.0,12105,725046.0
2023-03-28,Oklahoma,Tulsa,0,0,0,0,1,40000,3959353.0,40143,669279.0
2023-03-28,Texas,Fort Worth,0,0,0,0,1,48000,29145505.0,48439,2110640.0
2023-03-27,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-03-27,Tennessee,Nashville,6,0,1,0,0,47000,6910840.0,47037,715884.0
2023-03-27,South Carolina,Lake View,0,0,0,0,1,45000,5118425.0,45033,28292.0
2023-03-27,Tennessee,Dyersburg,0,0,0,0,1,47000,6910840.0,47045,36801.0
2023-03-27,Alabama,Mobile,0,0,0,0,1,01000,5024279.0,01097,414809.0
2023-03-27,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-03-26,North Carolina,Greensboro,0,0,0,0,1,37000,10439388.0,37081,541299.0
2023-03-25,Illinois,Chicago,0,0,0,0,1,17000,12812508.0,17031,5275541.0
2023-03-25,South Carolina,Orangeburg,0,0,0,0,0,45000,5118425.0,45075,84223.0
2023-03-25,Tennessee,Knoxville,0,0,0,0,1,47000,6910840.0,47093,478971.0
2023-03-24,North Carolina,Willow Spring,0,0,0,0,1,37000,10439388.0,37183,1129410.0
2023-03-24,West Virginia,Welch,0,0,0,0,2,54000,1793716.0,54047,19111.0
2023-03-24,Indiana,Middlebury,1,0,0,0,0,18000,6785528.0,18039,207047.0
2023-03-24,Illinois,South Holland,0,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-03-23,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-03-23,Minnesota,Minneapolis,0,0,0,0,0,27000,5706494.0,27053,1281565.0
2023-03-23,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-03-23,Tennessee,Chattanooga,0,0,0,0,1,47000,6910840.0,47065,366207.0
2023-03-23,North Carolina,Mebane,0,0,0,0,1,37000,10439388.0,37001,171415.0
2023-03-23,North Carolina,Charlotte,0,0,0,0,1,37000,10439388.0,37119,1115482.0
2023-03-23,Florida,Sanford,0,0,0,0,1,12000,21538187.0,12117,470856.0
2023-03-23,New Jersey,Rockaway,0,0,0,0,2,34000,9288994.0,34027,509285.0
2023-03-22,North Carolina,Clayton,0,0,0,0,1,37000,10439388.0,37101,215999.0
2023-03-22,Colorado,Denver,0,2,1,0,0,08000,5773714.0,08031,715522.0
2023-03-22,Alabama,Anniston,0,1,0,0,0,01000,5024279.0,01015,116441.0
2023-03-21,Maryland,Baltimore,0,0,0,0,2,24000,6177224.0,24510,585708.0
2023-03-21,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-03-21,California,Palm Desert,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2023-03-21,Pennsylvania,Lancaster,0,0,0,0,1,42000,13002700.0,42071,552984.0
2023-03-21,North Dakota,Bismarck,0,0,0,0,1,38000,779094.0,38015,98458.0
2023-03-21,Texas,Huffman,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-03-21,Texas,Dallas,0,1,0,0,1,48000,29145505.0,48113,2613539.0
2023-03-20,Texas,Arlington,1,0,0,0,1,48000,29145505.0,48439,2110640.0
2023-03-20,Virginia,Virginia Beach,0,0,0,0,1,51000,8631393.0,51810,459470.0
